comid,metric,p10,p25,p50,p75,p90,source,result_type,gageid
2782657,Wet_BFL_Mag_10,75.8543262234796,92.1619886459773,107.44208172251,120.750009938911,160.049016523841,model,predicted,11371000
2782657,Wet_BFL_Mag_50,240.875673560768,290.489191903259,334.5,365.666399666065,512.53104959519,model,predicted,11371000
2782657,Wet_Tim,44.825,56.1145833333333,65,73.1666666666667,91.3791666666666,model,predicted,11371000
2495296,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11372000
2495296,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11372000
2495296,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11372000
2495296,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11372000
2495296,Peak_10,10822.5739897226,12672.7724718361,13614,13912.2539164001,16948.891411481698,model,predicted,11372000
2495296,Peak_2,4653.03309129015,5485.09290416163,5696.56225856903,5943.2550242558,7002.83383015454,model,predicted,11372000
2495296,Peak_5,7832.23212502325,8341.26559466404,8685.251934220809,8941.23819841966,12962.1206957162,model,predicted,11372000
2495296,DS_Dur_WS,119.745,141.2375,160,188.15625,221.1625,model,predicted,11372000
2495296,DS_Mag_50,27.423447001833,34.5937881729242,38.6768031533232,51.7328628682954,61.6741372435329,model,predicted,11372000
2495296,DS_Mag_90,51.4468645936421,69.9596163493575,106.543503112847,161.873179321291,232.70014632466,model,predicted,11372000
2495296,DS_Tim,228.1125,245.2,263,276.35,292.76,model,predicted,11372000
2495296,FA_Dur,2,3,4,6,9,obs,predicted,11372000
2495296,FA_Mag,84.8203458358441,121.567679800778,193.682855553465,380.607237576793,756.379810221137,model,predicted,11372000
2495296,FA_Tim,6.97083333333333,12.3875,23.125,29,42.25,model,predicted,11372000
2495296,Peak_Dur_10,1,1,1,2,3,obs,predicted,11372000
2495296,Peak_Fre_10,1,1,1,1,2,obs,predicted,11372000
2495296,SP_Dur,36.6208333333334,45.075,58.0625,83.5958333333334,109.016666666667,model,predicted,11372000
2495296,SP_Mag,658.069722904175,1052.33468764666,1534.39057156145,2793.60654767682,5587.67455188146,model,predicted,11372000
2495296,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11372000
2495296,SP_Tim,165.92,187.666666666667,199,213.525,228.785,model,predicted,11372000
2495296,Wet_BFL_Dur,78.3916666666667,113.45,135.5,157.75,184.115,model,predicted,11372000
2495296,Wet_BFL_Mag_10,130.257332105457,167.79485401207901,216.852949266507,266.008470471782,342.149596296424,model,predicted,11372000
2495296,Wet_BFL_Mag_50,410.319625321533,497.126564431172,555.946063280879,778.284016712667,989.770420141689,model,predicted,11372000
2495296,Wet_Tim,41.2025,50.75,61.5,72.3,91.3775,model,predicted,11372000
8063571,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11408850
8063571,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11408850
8063571,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11408850
8063571,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11408850
8063571,Peak_10,7535.57895498228,8040.99999999999,8168.40757790027,11802.5333186003,14422.4694327678,model,predicted,11408850
8063571,Peak_2,2776.40166203041,2895.79796930067,2956.0827336119105,3285.37805509555,4356.10105764109,model,predicted,11408850
8063571,Peak_5,5042.83,5330.931,5507.81,8023.335,9398.889,model,predicted,11408850
8063571,DS_Dur_WS,105.983333333333,127.6125,150.95,174.03125,192.37,model,predicted,11408850
8063571,DS_Mag_50,23.6351215646012,33.2754747876294,39.7246109342002,46.1660707315218,59.9868852468781,model,predicted,11408850
8063571,DS_Mag_90,44.6167092298835,58.4619005350662,76.12912230488,110.758654547739,156.380923265847,model,predicted,11408850
8063571,DS_Tim,275.62,285.191666666666,293.75,304.525,317.115,model,predicted,11408850
8063571,FA_Dur,2,3,4,6,8,obs,predicted,11408850
8063571,FA_Mag,70.8027905757203,97.4284557938828,140.680883625834,228.56309501778,419.23069323908,model,predicted,11408850
8063571,FA_Tim,8.55833333333333,12.75,23.05,29.7625,43.8075,model,predicted,11408850
8063571,Peak_Dur_10,1,1,1,2,4,obs,predicted,11408850
8063571,Peak_Fre_10,1,1,1,1,2,obs,predicted,11408850
8063571,SP_Dur,44.8975,53.3229166666667,63.55,90.6583333333333,116.15,model,predicted,11408850
8063571,SP_Mag,778.868067387718,997.469843048916,1304.54244156521,1833.75548452726,2852.2160246819,model,predicted,11408850
8063571,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11408850
8063571,SP_Tim,174.2075,206.2625,226.325,237.925,247.0125,model,predicted,11408850
8063571,Wet_BFL_Dur,69.4475,103.09375,141.458333333333,174.625,195.705,model,predicted,11408850
8063571,Wet_BFL_Mag_10,79.0049471598173,105.465930275684,166.58011738113,232.0149549213,306.115399833702,model,predicted,11408850
8063571,Wet_BFL_Mag_50,264.844435315168,381.973223862143,457.719287716116,590.977308814417,706.83079756359,model,predicted,11408850
8063571,Wet_Tim,48.3725,60.6583333333333,74.95,91.4166666666667,105.516666666667,model,predicted,11408850
2666153,Peak_Dur_2,1,1,2,4,5,inferred,predicted,11467600
2666153,Peak_Dur_5,1,1,1,2,3,inferred,predicted,11467600
2666153,Peak_Fre_2,1,1,1,2,3,inferred,predicted,11467600
2666153,Peak_Fre_5,1,1,1,1,2,inferred,predicted,11467600
2666153,Peak_10,9017.5674666738,10616.8379915802,15320.9087767108,16500,16601.5403945705,model,predicted,11467600
2666153,Peak_2,3060.59389086075,5068.94869153703,8646.57972683312,8970.00000000001,9056.73008745218,model,predicted,11467600
2666153,Peak_5,5845.7048071688005,7511.479388799391,13602.4716367652,14600,14848.2992841562,model,predicted,11467600
2666153,DS_Dur_WS,151.9875,172.19375,185.5,199.5625,224.183333333334,model,predicted,11467600
2666153,DS_Mag_50,10.2288728637492,14.0988158773055,15.7493335557412,17.6772232982347,21.5,model,predicted,11467600
2666153,DS_Mag_90,22.4209115349697,31.8043833681248,45.1034969389391,62.8903194039357,82.9811052219946,model,predicted,11467600
2666153,DS_Tim,217.001666666666,230.55625,244.7,252.7625,261.705,model,predicted,11467600
2666153,FA_Dur,2,2,3,5,6.5,obs,predicted,11467600
2666153,FA_Mag,20.8742309388642,36.946353151371,61.4783827492232,105.130800709269,171.324242509895,model,predicted,11467600
2666153,FA_Tim,9.8725,18,26.5,32.38125,40.8033333333333,model,predicted,11467600
2666153,Peak_Dur_10,1,1,2,2,3,obs,predicted,11467600
2666153,Peak_Fre_10,1,1,1,1,2,obs,predicted,11467600
2666153,SP_Dur,27.25,34.7479166666667,40.1,50.4625,64.2666666666667,model,predicted,11467600
2666153,SP_Mag,259.478207129731,437.611300603688,807.37298647967,1381.10777979691,2119.389818047,model,predicted,11467600
2666153,SP_ROC,0.0300964961449692,0.0508287518361106,0.064429646285566,0.0851310844282136,0.100773627995302,obs,predicted,11467600
2666153,SP_Tim,170.4,178.8125,187,197.308333333334,207.333333333333,model,predicted,11467600
2666153,Wet_BFL_Dur,87.99,112.166666666667,128,138,154.4075,model,predicted,11467600
2666153,Wet_BFL_Mag_10,33.357475958342,45.7302341222977,68.9156694728344,81.4418791133518,106.284172863338,model,predicted,11467600
2666153,Wet_BFL_Mag_50,128.409933278568,171.035864615672,224.682834188023,285.965320630405,346.06034172097,model,predicted,11467600
2666153,Wet_Tim,52.3866666666667,57.5,60.1666666666667,65.45,73.375,model,predicted,11467600
22226820,Peak_Dur_2,1,1,2,4,5,inferred,predicted,11532500
22226820,Peak_Dur_5,1,1,1,2,3,inferred,predicted,11532500
22226820,Peak_Fre_2,1,1,1,2,3,inferred,predicted,11532500
22226820,Peak_Fre_5,1,1,1,1,2,inferred,predicted,11532500
22226820,Peak_10,57325.4479502542,82247.4016065547,99760.4360869098,108020.06177975,115209.601196052,model,predicted,11532500
22226820,Peak_2,29112.9523486378,50393.5352053088,55384.44255446769,56314.6033705468,56791.268433730096,model,predicted,11532500
22226820,Peak_5,41641.55,63530.66,72462.11,76152.15,78212.5,model,predicted,11532500
22226820,DS_Dur_WS,110.77,125.4,127.5,135.616666666667,160.533333333334,model,predicted,11532500
22226820,DS_Mag_50,299.502650969188,319.372801261185,330.941878882837,336.953244164342,358.643545524364,model,predicted,11532500
22226820,DS_Mag_90,518.757623290129,595.407496204259,640.148410399554,697.496229078174,920.369059270561,model,predicted,11532500
22226820,DS_Tim,255.775,268.075,271,274.25,285.6425,model,predicted,11532500
22226820,FA_Dur,2,2,3,5,6.5,obs,predicted,11532500
22226820,FA_Mag,801.784857486487,1461.61528994103,1960.1088651479,2349.90585176582,3488.4262070714,model,predicted,11532500
22226820,FA_Tim,6,9,13.4,19,25,model,predicted,11532500
22226820,Peak_Dur_10,1,1,2,2,3,obs,predicted,11532500
22226820,Peak_Fre_10,1,1,1,1,2,obs,predicted,11532500
22226820,SP_Dur,36.19,44.4166666666667,46,50.75,62.41,model,predicted,11532500
22226820,SP_Mag,4357.38780986631,6948.82359760355,8340.66344184972,9186.02324299195,15302.06741205,model,predicted,11532500
22226820,SP_ROC,0.0300964961449692,0.0508287518361106,0.064429646285566,0.0851310844282136,0.100773627995302,obs,predicted,11532500
22226820,SP_Tim,195.325,212.825,220.5,224,237.17,model,predicted,11532500
22226820,Wet_BFL_Dur,154.986666666667,173.066666666666,177,180.35,197.52,model,predicted,11532500
22226820,Wet_BFL_Mag_10,1312.23886179719,1561.54405618132,1648.20278767257,1852.23349711103,2158.62870130738,model,predicted,11532500
22226820,Wet_BFL_Mag_50,3510.31785372584,4291.78448197686,4413.25364273771,4632.46643308034,5174.03379883895,model,predicted,11532500
22226820,Wet_Tim,30.09,33.89375,36,37.45,43.8,model,predicted,11532500
